,date,label,high,low,average,volume,notional,numberOfTrades,marketHigh,marketLow,marketAverage,marketVolume,marketNotional,marketNumberOfTrades,open,close,marketOpen,marketClose,changeOverTime,marketChangeOverTime
2021-03-10 15:10:00,2021-03-10,3:10 PM,2051.0,2050.405,2050.923,206,422490.06,6,2051.535,2050.405,2050.985,800,1640788.0,8,2050.405,2051.0,2050.63,2051.05,-0.0024999233972890556,-0.0047322875262587865
2021-03-10 15:11:00,2021-03-10,3:11 PM,2051.57,2049.955,2050.495,25,51262.37,6,2051.86,2049.9,2050.599,1100,2255658.5,11,2051.57,2051.17,2051.86,2050.88,-0.0027080882249231717,-0.004919599153118481
2021-03-10 15:12:00,2021-03-10,3:12 PM,2050.57,2049.72,2050.277,519,1064093.965,18,2050.4,2048.96,2049.668,800,1639734.5,8,2049.805,2050.46,2050.4,2049.37,-0.0028141161044190075,-0.005371379268679099
2021-03-10 15:13:00,2021-03-10,3:13 PM,2050.42,2050.02,2050.384,11,22554.22,2,2050.85,2049.995,2050.552,300,615165.5,3,2050.42,2050.02,2050.81,2050.85,-0.0027620748975104785,-0.004942406527373432
2021-03-10 15:14:00,2021-03-10,3:14 PM,2049.05,2046.79,2047.959,125,255994.835,4,2048.905,2046.57,2047.921,502,1028056.6298,5,2049.05,2047.355,2048.905,2046.57,-0.003941513465297533,-0.006219134222368031
2021-03-10 15:15:00,2021-03-10,3:15 PM,2048.37,2047.36,2047.913,113,231414.19,4,2048.895,2047.208,2047.85,1306,2674492.3839,9,2047.36,2047.71,2047.801,2048.895,-0.003963886320604034,-0.006253587915391518
2021-03-10 15:16:00,2021-03-10,3:16 PM,2048.17,2046.68,2047.935,121,247800.11,5,2048.79,2048.17,2048.48,200,409696.0,2,2048.17,2046.68,2048.79,2048.17,-0.003953186259370533,-0.00594787204771888
2021-03-10 15:17:00,2021-03-10,3:17 PM,2046.665,2045.6,2045.629,101,206608.535,3,2046.11,2044.4,2045.203,300,613561.0,3,2046.665,2045.77,2044.4,2045.1,-0.0050747472232126134,-0.007538079822898364
2021-03-10 15:18:00,2021-03-10,3:18 PM,2047.77,2047.02,2047.235,37,75747.69,3,2047.805,2045.15,2046.533,400,818613.0,4,2047.02,2047.77,2045.15,2047.805,-0.004293642753164763,-0.006892679657811831
2021-03-10 15:19:00,2021-03-10,3:19 PM,,,,0,0.0,0,2047.93,2046.63,2047.305,400,818922.0,4,,,2047.93,2046.63,,-0.00651805640409233
2021-03-10 15:20:00,2021-03-10,3:20 PM,2048.15,2047.22,2047.392,198,405383.665,5,2047.45,2046.51,2047.016,864,1768622.2764,8,2047.22,2048.15,2047.45,2047.37,-0.004217283225270845,-0.006658297492596097
2021-03-10 15:21:00,2021-03-10,3:21 PM,2047.585,2044.4,2046.962,537,1099218.765,13,2047.585,2044.57,2046.809,4900,10029362.0,45,2047.25,2044.4,2047.585,2044.57,-0.00442642078574446,-0.006758746991974284
2021-03-10 15:22:00,2021-03-10,3:22 PM,2043.8,2043.32,2043.436,118,241125.46,4,2044.79,2043.05,2044.191,1300,2657448.5,13,2043.8,2043.32,2044.74,2043.05,-0.006141348781627888,-0.008029166264302553
2021-03-10 15:23:00,2021-03-10,3:23 PM,2044.52,2043.71,2043.928,354,723550.38,7,2044.41,2043.48,2044.044,1297,2651125.25,10,2043.71,2044.52,2043.48,2044.25,-0.005902056503132439,-0.008100499966759456
2021-03-10 15:24:00,2021-03-10,3:24 PM,2042.83,2041.66,2041.923,255,520690.41,7,2043.91,2041.092,2042.415,2195,4483101.17,16,2042.83,2041.845,2043.91,2041.7,-0.006877221174643043,-0.008890993853170062
2021-03-10 15:25:00,2021-03-10,3:25 PM,2043.52,2042.2,2042.891,222,453521.845,11,2043.53,2041.27,2042.627,600,1225576.0,6,2042.2,2042.2,2042.72,2041.27,-0.006406418480367588,-0.008788118037381833
2021-03-10 15:26:00,2021-03-10,3:26 PM,2042.03,2042.03,2042.03,2,4084.06,1,2042.5,2042.405,2042.482,520,1062090.5,2,2042.03,2042.03,2042.5,2042.405,-0.006825179967734514,-0.00885848121327472
2021-03-10 15:27:00,2021-03-10,3:27 PM,2043.83,2042.38,2042.674,129,263504.91,5,2044.56,2042.38,2043.203,715,1460890.0,4,2042.78,2043.76,2043.0,2044.56,-0.0065119599934438405,-0.008508606386938317
2021-03-10 15:28:00,2021-03-10,3:28 PM,2042.92,2042.43,2042.754,159,324797.82,4,2043.365,2041.9,2042.842,800,1634273.75,8,2042.92,2042.43,2043.26,2043.365,-0.006473050679867395,-0.008683786431747468
2021-03-10 15:29:00,2021-03-10,3:29 PM,2042.51,2042.11,2042.495,83,169527.13,2,2043.96,2042.85,2043.267,679,1387378.2,6,2042.11,2042.51,2043.3,2043.96,-0.006599019582571259,-0.008477549536889
2021-03-10 15:30:00,2021-03-10,3:30 PM,2044.44,2042.63,2043.398,114,232947.38,6,2044.51,2042.48,2043.612,1190,2431898.0,9,2044.44,2042.63,2044.0,2042.5,-0.006159830705576721,-0.008310133704592094
2021-03-10 15:31:00,2021-03-10,3:31 PM,2042.84,2041.93,2042.293,306,624941.71,6,2042.84,2041.39,2041.96,1800,3675527.99,15,2042.435,2041.93,2041.97,2041.56,-0.006697265599351872,-0.009111788646489117
2021-03-10 15:32:00,2021-03-10,3:32 PM,2041.94,2041.57,2041.693,147,300128.92,4,2042.27,2040.89,2041.733,1200,2450079.75,12,2041.94,2041.94,2041.68,2040.89,-0.006989085451175435,-0.009221943411507694
2021-03-10 15:33:00,2021-03-10,3:33 PM,2041.8,2039.89,2041.295,878,1792257.14,14,2041.54,2040.0,2040.931,1318,2689947.0,10,2041.8,2039.89,2041.45,2040.0,-0.007182659286218383,-0.00961112456368767
2021-03-10 15:34:00,2021-03-10,3:34 PM,2039.83,2038.275,2039.571,12,24474.85,2,2039.8,2037.56,2038.443,1300,2649975.5,13,2039.83,2038.275,2039.8,2037.95,-0.008021154993791624,-0.010818459609353398
2021-03-10 15:35:00,2021-03-10,3:35 PM,2038.58,2038.01,2038.546,244,497405.16,5,2039.72,2038.0,2038.684,700,1427079.0,7,2038.58,2038.58,2038.5,2039.72,-0.00851968057399022,-0.010701511158386592
2021-03-10 15:36:00,2021-03-10,3:36 PM,2043.86,2041.08,2042.724,598,1221549.16,14,2043.98,2040.0,2042.681,2100,4289629.93,15,2041.08,2043.86,2040.0,2043.98,-0.006487641672458562,-0.008761913820152713
2021-03-10 15:37:00,2021-03-10,3:37 PM,2044.91,2043.8,2044.118,219,447661.82,9,2045.0,2044.335,2044.892,700,1431424.5,4,2043.8,2044.67,2045.0,2045.0,-0.005809646883388381,-0.0076889967036065385
2021-03-10 15:38:00,2021-03-10,3:38 PM,2044.47,2044.165,2044.46,131,267824.25,4,2045.11,2044.1,2044.744,700,1431321.0,7,2044.47,2044.47,2044.1,2045.11,-0.005643309567848876,-0.0077608156693455615
2021-03-10 15:39:00,2021-03-10,3:39 PM,2046.36,2044.4,2045.332,159,325207.755,5,2045.87,2043.77,2044.799,721,1474300.1439,6,2045.635,2044.4,2045.87,2043.77,-0.005219198049865201,-0.0077341261888344325
2021-03-10 15:40:00,2021-03-10,3:40 PM,2044.315,2042.74,2043.645,293,598787.84,12,2044.36,2043.04,2043.843,874,1786318.48,6,2043.845,2043.74,2044.27,2043.04,-0.006039698199909302,-0.008198037886445483
2021-03-10 15:41:00,2021-03-10,3:41 PM,2046.74,2044.61,2044.965,6,12269.79,2,2048.29,2043.485,2047.075,1597,3269179.0326,11,2044.61,2046.74,2043.485,2048.29,-0.005397694525897398,-0.006629666958956933
2021-03-10 15:42:00,2021-03-10,3:42 PM,2048.62,2046.27,2048.256,107,219163.395,8,2047.76,2047.56,2047.65,500,1023825.0,5,2048.62,2046.27,2047.76,2047.56,-0.003797062638644946,-0.006350640571795425
2021-03-10 15:43:00,2021-03-10,3:43 PM,2045.175,2044.65,2044.912,2,4089.825,2,2045.84,2044.72,2045.368,400,818147.0,4,2044.65,2045.175,2045.24,2045.67,-0.0054234719461417604,-0.007458011381365085
2021-03-10 15:44:00,2021-03-10,3:44 PM,2045.0,2042.64,2043.905,134,273883.285,10,2045.455,2043.0,2043.738,1450,2963420.205,6,2044.34,2042.64,2045.455,2043.0,-0.005913242930785744,-0.00824899053105759
2021-03-10 15:45:00,2021-03-10,3:45 PM,2043.455,2041.32,2042.978,422,862136.84,14,2043.455,2042.26,2042.706,1000,2042706.0,10,2043.125,2042.33,2043.455,2042.33,-0.00636410460185317,-0.008749782238102279
2021-03-10 15:46:00,2021-03-10,3:46 PM,2045.76,2043.445,2045.332,287,587010.455,14,2045.7,2043.16,2044.384,632,1292050.9476,6,2043.445,2045.76,2043.16,2045.7,-0.005219198049865201,-0.007935510450872705
2021-03-10 15:47:00,2021-03-10,3:47 PM,2046.79,2045.37,2045.511,227,464331.05,6,2048.74,2045.4,2047.942,1000,2047942.4,6,2045.37,2046.79,2045.4,2047.37,-0.005132138460737893,-0.006208943693445632
2021-03-10 15:48:00,2021-03-10,3:48 PM,2048.58,2047.67,2048.236,647,1325208.56,15,2048.73,2047.805,2048.361,1500,3072542.0,15,2047.8,2047.96,2047.805,2048.52,-0.0038067899670390574,-0.006005618378279326
2021-03-10 15:49:00,2021-03-10,3:49 PM,2048.35,2045.79,2046.385,245,501364.39,10,2048.98,2045.5,2047.248,1200,2456698.0,12,2048.35,2046.18,2048.98,2046.18,-0.004707054209914828,-0.006545716411167477
2021-03-10 15:50:00,2021-03-10,3:50 PM,2045.15,2039.54,2040.786,776,1583649.66,20,2045.14,2039.1,2041.066,3573,7292730.82,34,2045.15,2040.43,2045.14,2040.43,-0.00743021979384875,-0.009545614020614978
2021-03-10 15:51:00,2021-03-10,3:51 PM,2040.61,2039.37,2039.674,164,334506.56,9,2041.0,2038.935,2039.503,1500,3059255.07,9,2040.61,2039.96,2041.0,2039.3,-0.007971059252561873,-0.01030408053041225
2021-03-10 15:52:00,2021-03-10,3:52 PM,2040.39,2038.705,2039.495,1255,2559566.8,22,2040.98,2038.09,2039.583,4500,9178126.0,41,2040.39,2040.085,2039.05,2040.66,-0.008058118841689292,-0.010265259467850578
2021-03-10 15:53:00,2021-03-10,3:53 PM,2040.765,2036.57,2038.111,487,992560.295,15,2040.765,2036.59,2038.701,3907,7965204.13,35,2040.21,2036.81,2040.07,2038.26,-0.008731249966562308,-0.010693261682592227
2021-03-10 15:54:00,2021-03-10,3:54 PM,2038.57,2034.35,2036.811,676,1376884.57,20,2038.5,2034.84,2036.841,5258,10709707.72,51,2038.4,2034.35,2038.24,2035.17,-0.00936352631218021,-0.011595851387149445
2021-03-10 15:55:00,2021-03-10,3:55 PM,2036.37,2034.99,2035.638,724,1473801.735,24,2036.575,2034.08,2035.331,3104,6317668.655,30,2035.29,2035.49,2035.38,2035.235,-0.009934034122495362,-0.012328598942999603
2021-03-10 15:56:00,2021-03-10,3:56 PM,2036.98,2034.98,2036.12,841,1712377.24,14,2037.69,2034.52,2036.054,3479,7083432.64,33,2035.63,2036.87,2036.08,2037.205,-0.009699605508197078,-0.011977753590099073
2021-03-10 15:57:00,2021-03-10,3:57 PM,2039.34,2036.6,2037.923,1218,2482190.53,28,2039.16,2037.24,2038.293,4405,8978679.02,40,2038.295,2038.19,2037.25,2038.365,-0.008822686853467087,-0.010891249101656439
2021-03-10 15:58:00,2021-03-10,3:58 PM,2039.74,2038.06,2039.269,641,1307171.58,20,2039.74,2037.86,2038.959,3600,7340251.5,36,2038.665,2038.06,2038.93,2038.4,-0.008168037652542794,-0.010568063755831055
2021-03-10 15:59:00,2021-03-10,3:59 PM,2039.0,2035.77,2037.183,1979,4031584.895,38,2038.62,2035.69,2037.289,10728,21856040.8475,95,2038.08,2035.88,2038.03,2035.88,-0.009182598004049539,-0.01137845343680445
2021-03-11 09:30:00,2021-03-11,09:30 AM,2065.545,2058.035,2062.223,156,321706.85,22,2067.15,2056.45,2058.631,21558,44379962.145,16,2058.035,2064.68,2058.22,2062.33,0.0,0.0
2021-03-11 09:31:00,2021-03-11,09:31 AM,2063.165,2060.085,2062.815,150,309422.265,9,2064.93,2061.28,2062.643,1224,2524675.15,12,2063.075,2061.255,2063.075,2061.66,0.00028706885724778466,0.0019488679612811482
2021-03-11 09:32:00,2021-03-11,09:32 AM,2063.545,2059.63,2061.065,256,527632.625,12,2063.3,2059.52,2060.731,1000,2060731.5,10,2060.875,2061.64,2059.83,2062.14,-0.0005615299606298163,0.0010200953934922596
2021-03-11 09:33:00,2021-03-11,09:33 AM,2072.34,2063.715,2068.093,1092,2258357.73,36,2073.86,2064.99,2068.986,3331,6891793.75,32,2063.715,2072.27,2064.99,2073.86,0.0028464428919665287,0.005030041809338351
2021-03-11 09:34:00,2021-03-11,09:34 AM,2076.18,2073.0,2075.447,358,743010.02,15,2076.72,2073.35,2074.904,2611,5417574.0311,23,2073.0,2075.9,2073.86,2076.48,0.006412497581493447,0.007904767780141337
2021-03-11 09:35:00,2021-03-11,09:35 AM,2076.645,2068.85,2074.014,2444,5068891.265,68,2075.28,2068.85,2073.239,3128,6485093.15,30,2075.0,2068.985,2075.28,2068.85,0.005717616378054249,0.007095977861015488
2021-03-11 09:36:00,2021-03-11,09:36 AM,2067.325,2064.37,2065.182,229,472926.585,7,2068.15,2063.92,2066.167,1796,3710836.0,17,2067.325,2064.37,2067.28,2067.99,0.0014348593726283883,0.003660685183503046
2021-03-11 09:37:00,2021-03-11,09:37 AM,2066.04,2063.77,2064.8,550,1135639.94,16,2066.6,2062.49,2065.258,500,1032629.0,5,2064.84,2063.77,2066.15,2062.49,0.001249622373526154,0.0032191296060342786
2021-03-11 09:38:00,2021-03-11,09:38 AM,2064.2,2061.655,2062.671,153,315588.695,10,2064.11,2062.31,2063.18,908,1873367.6112,9,2063.755,2061.655,2064.0,2062.8,0.0002172412973766006,0.002209720926188316
2021-03-11 09:39:00,2021-03-11,09:39 AM,2065.465,2061.655,2063.376,302,623139.72,10,2066.6,2063.0,2063.508,900,1857157.0,9,2061.655,2065.465,2063.01,2066.6,0.0005591053925789051,0.002369050111457543
2021-03-11 09:40:00,2021-03-11,09:40 AM,2068.2,2063.755,2065.91,460,950318.86,18,2067.37,2064.01,2065.968,1200,2479161.0,11,2064.885,2065.0,2067.37,2064.84,0.001787876480865502,0.003564019000976858
2021-03-11 09:41:00,2021-03-11,09:41 AM,2064.42,2061.28,2063.547,339,699542.53,13,2064.4,2061.32,2063.472,1356,2798067.92,13,2064.42,2063.01,2064.37,2064.37,0.0006420256199257156,0.002351562761855014
2021-03-11 09:42:00,2021-03-11,09:42 AM,2064.015,2061.73,2063.078,786,1621579.18,17,2064.67,2060.68,2063.228,3530,7283195.87,21,2063.685,2061.75,2064.67,2060.68,0.0004146011367344939,0.002233037392325389
2021-03-11 09:43:00,2021-03-11,09:43 AM,2062.84,2061.895,2062.186,13,26808.415,3,,,,0,0.0,0,2062.84,2061.895,,,-1.7941803577890068e-05,0.001585519697313469
2021-03-11 09:44:00,2021-03-11,09:44 AM,2060.785,2057.905,2059.429,243,500441.225,8,2060.43,2056.497,2059.199,1621,3337961.175,13,2060.785,2057.905,2060.43,2056.497,-0.0013548486269428035,0.0002759115159541516
2021-03-11 09:45:00,2021-03-11,09:45 AM,2063.95,2056.6,2059.816,598,1231770.305,18,2060.45,2057.15,2059.219,1700,3500672.5,16,2057.78,2063.215,2057.15,2060.45,-0.0011671870597894374,0.0002856267101778769
2021-03-11 09:46:00,2021-03-11,09:46 AM,2063.455,2060.71,2061.268,188,387518.44,11,2063.52,2059.46,2061.771,400,824708.5,3,2063.455,2060.71,2063.52,2060.585,-0.000463092497756027,0.0015252854931264164
2021-03-11 09:47:00,2021-03-11,09:47 AM,2061.06,2060.89,2061.003,3,6183.01,2,2060.75,2059.47,2060.159,400,824063.44,4,2061.06,2060.89,2059.69,2060.75,-0.0005915946044631449,0.0007422408386934072
2021-03-11 09:48:00,2021-03-11,09:48 AM,2061.715,2059.945,2060.776,43,88613.375,3,2060.26,2059.615,2059.789,639,1316204.985,5,2059.945,2061.715,2059.615,2060.26,-0.0007016699939822786,0.0005625097455543789
2021-03-11 09:49:00,2021-03-11,09:49 AM,2061.71,2058.45,2059.832,570,1174104.13,19,2061.46,2058.5,2059.819,1100,2265801.28,9,2059.835,2061.71,2058.8,2061.46,-0.0011594284420259479,0.0005770825368898564
2021-03-11 09:50:00,2021-03-11,09:50 AM,2063.92,2061.47,2062.801,527,1087095.955,16,2064.0,2061.995,2063.723,4300,8874008.0,18,2061.955,2062.72,2061.995,2063.83,0.0002802800667047039,0.0024734884493627556
2021-03-11 09:51:00,2021-03-11,09:51 AM,2064.56,2062.16,2063.951,362,747150.36,23,2065.0,2062.975,2064.141,1000,2064141.0,9,2062.16,2063.565,2062.975,2065.0,0.0008379307184528858,0.0026765360086388567
2021-03-11 09:52:00,2021-03-11,09:52 AM,2065.375,2063.33,2064.524,88,181678.09,8,2064.655,2063.54,2063.791,500,1031895.5,5,2063.54,2064.35,2063.54,2063.585,0.001115786217106458,0.002506520109723554
2021-03-11 09:53:00,2021-03-11,09:53 AM,2065.82,2064.01,2065.578,120,247869.415,13,2065.699,2063.83,2064.605,400,825841.91,4,2064.595,2065.82,2063.83,2064.73,0.001626885162273924,0.0029019285146294604
2021-03-11 09:54:00,2021-03-11,09:54 AM,2066.83,2064.995,2065.756,166,342915.585,9,2067.18,2065.29,2065.798,800,1652638.0,6,2064.995,2066.83,2065.77,2067.18,0.001713199784892275,0.003481439850075082
2021-03-11 09:55:00,2021-03-11,09:55 AM,2066.865,2063.115,2063.894,130,268306.165,11,2066.865,2063.15,2064.497,1023,2111980.3,7,2066.865,2063.995,2066.865,2064.6,0.0008102906426704686,0.002849466465821211
2021-03-11 09:56:00,2021-03-11,09:56 AM,2066.38,2064.045,2066.008,107,221062.905,11,2066.39,2064.95,2065.86,300,619758.0,3,2065.07,2065.72,2066.24,2066.39,0.0018353980146666264,0.0035115569521688293
2021-03-11 09:57:00,2021-03-11,09:57 AM,2067.69,2065.94,2067.18,302,624288.525,13,2067.95,2065.3,2066.535,1200,2479841.82,11,2065.94,2067.69,2067.09,2067.35,0.0024037167658395235,0.0038394447572197236
2021-03-11 09:58:00,2021-03-11,09:58 AM,2071.19,2067.83,2069.7,77,159366.88,10,2072.62,2069.36,2071.176,800,1656940.5,8,2067.83,2071.1,2069.36,2070.655,0.00362569906358326,0.006093855576837264
2021-03-11 09:59:00,2021-03-11,09:59 AM,2073.35,2069.665,2071.76,377,781053.625,19,2072.11,2070.56,2071.33,1600,3314127.75,16,2069.665,2073.35,2070.56,2072.11,0.004624621100627945,0.006168662572360015
2021-03-11 10:00:00,2021-03-11,10 AM,2076.805,2073.675,2075.291,386,801062.265,20,2077.66,2073.64,2075.571,2446,5076846.8,21,2073.675,2076.305,2073.64,2077.0,0.006336851058299811,0.008228769507502828
2021-03-11 10:01:00,2021-03-11,10:01 AM,2078.45,2076.6,2077.796,284,590094.165,18,2078.79,2076.84,2077.651,2057,4273727.83,17,2076.98,2077.54,2077.26,2078.79,0.007551559651890152,0.009239149706771142
2021-03-11 10:02:00,2021-03-11,10:02 AM,2080.99,2078.735,2080.597,250,520149.23,17,2080.9,2078.74,2080.064,1125,2340071.5,11,2078.735,2080.99,2078.74,2078.99,0.008909802674104716,0.01041128788986467
2021-03-11 10:03:00,2021-03-11,10:03 AM,2080.47,2079.65,2080.408,36,74894.68,5,2081.01,2080.57,2080.79,200,416158.0,2,2080.18,2080.21,2080.57,2081.01,0.008818154001773788,0.010763949440186273
2021-03-11 10:04:00,2021-03-11,10:04 AM,2080.63,2079.105,2079.327,71,147632.24,12,2081.62,2079.02,2080.408,2732,5683673.84,20,2079.11,2080.535,2079.6,2080.26,0.008293962389130695,0.010578389230512922
2021-03-11 10:05:00,2021-03-11,10:05 AM,2080.97,2077.87,2079.916,391,813247.065,11,2080.97,2078.89,2080.141,932,1938691.7,9,2080.11,2077.87,2080.1,2078.89,0.008579576505547757,0.010448691387626155
2021-03-11 10:06:00,2021-03-11,10:06 AM,2077.99,2076.51,2076.987,119,247161.51,7,2077.49,2076.05,2077.1,600,1246260.01,6,2076.51,2076.91,2077.49,2077.355,0.007159264541225718,0.008971496105907301
2021-03-11 10:07:00,2021-03-11,10:07 AM,2079.4,2076.6,2077.634,587,1219571.305,13,2079.835,2077.695,2078.646,1632,3392350.08,12,2077.205,2079.085,2077.695,2079.39,0.0074730036470352906,0.009722480619402082
2021-03-11 10:08:00,2021-03-11,10:08 AM,2079.8,2078.6,2079.496,114,237062.55,7,2079.148,2078.27,2078.758,225,467720.5,2,2079.1,2078.6,2079.148,2078.27,0.008375912789257096,0.009776885707054811
2021-03-11 10:09:00,2021-03-11,10:09 AM,2079.0,2078.2,2078.421,36,74823.175,9,,,,0,0.0,0,2078.2,2079.0,,,0.00785463065827501,0.009894439557162087
2021-03-11 10:10:00,2021-03-11,10:10 AM,2079.49,2078.6,2078.995,9,18710.96,2,2080.0,2077.909,2079.06,1014,2108166.67,8,2078.6,2079.49,2078.94,2080.0,0.008132971070538897,0.009923585139833262
2021-03-11 10:11:00,2021-03-11,10:11 AM,2082.69,2079.22,2081.33,377,784661.54,14,2082.81,2079.41,2081.391,2499,5201396.88,24,2079.265,2079.23,2080.0,2079.41,0.009265244350392741,0.011055891026609537
2021-03-11 10:12:00,2021-03-11,10:12 AM,2081.125,2079.44,2079.584,73,151809.615,10,2081.01,2080.49,2080.798,245,509795.45,2,2080.48,2079.44,2081.01,2080.49,0.008418585186955959,0.010767835517875675
2021-03-11 10:13:00,2021-03-11,10:13 AM,2078.48,2076.885,2077.636,67,139201.61,13,2078.47,2076.91,2077.673,826,1716158.39,7,2078.295,2076.885,2077.79,2076.91,0.007473973474255699,0.009249836420417218
2021-03-11 10:14:00,2021-03-11,10:14 AM,2076.895,2076.54,2076.806,21,43612.925,10,2076.12,2076.12,2076.12,100,207612.0,1,2076.545,2076.635,2076.12,2076.12,0.007071495177776644,0.00849545158894432
2021-03-11 10:15:00,2021-03-11,10:15 AM,2078.055,2076.635,2077.265,256,531779.95,13,2077.9,2077.163,2077.452,550,1142598.495,5,2076.635,2078.055,2077.17,2077.163,0.007294070524865602,0.009142483524245175
2021-03-11 10:16:00,2021-03-11,10:16 AM,2079.115,2078.11,2079.088,106,220383.34,4,2079.11,2078.09,2078.673,300,623602.0,3,2078.775,2078.11,2078.82,2078.09,0.008178068036289109,0.009735596131603925
2021-03-11 10:17:00,2021-03-11,10:17 AM,2077.47,2075.13,2076.735,569,1181662.31,10,2077.47,2074.074,2075.85,1636,3396091.18,13,2077.47,2076.33,2077.47,2074.3,0.007037066311451366,0.008364296466923918
2021-03-11 10:18:00,2021-03-11,10:18 AM,2074.64,2070.115,2074.054,563,1167692.285,18,2074.63,2070.61,2073.333,1012,2098212.91,10,2074.07,2070.555,2074.55,2071.132,0.005737012922462862,0.0071416392738670635
2021-03-11 10:19:00,2021-03-11,10:19 AM,2070.06,2068.625,2069.465,115,237988.44,7,2069.51,2067.54,2068.474,371,767403.8597,3,2070.06,2068.625,2067.54,2068.776,0.003511744365182713,0.004781332837210895
2021-03-11 10:20:00,2021-03-11,10:20 AM,2075.21,2068.95,2071.5,416,861744.04,11,2075.77,2068.94,2072.193,1950,4040776.38,16,2068.95,2075.21,2068.94,2075.21,0.004498543561971738,0.00658787320311428
2021-03-11 10:21:00,2021-03-11,10:21 AM,2078.91,2075.655,2078.32,88,182892.15,5,,,,0,0.0,0,2075.655,2078.43,,,0.007805654383643383,0.009617556521785585
2021-03-11 10:22:00,2021-03-11,10:22 AM,2081.185,2078.92,2080.606,215,447330.25,9,2080.92,2079.205,2080.224,1051,2186315.955,10,2079.77,2080.57,2079.205,2080.92,0.008914166896596666,0.010489009443654693
2021-03-11 10:23:00,2021-03-11,10:23 AM,2082.03,2079.92,2081.721,217,451733.475,9,2082.03,2079.985,2080.61,1716,3570326.5,13,2079.92,2080.845,2080.75,2082.0,0.009454845571987145,0.010676512692172745
2021-03-11 10:24:00,2021-03-11,10:24 AM,2081.58,2080.49,2081.115,164,341302.925,11,2081.94,2080.845,2081.448,431,897104.2057,4,2080.845,2080.49,2080.845,2081.395,0.009160987924196281,0.011083579330147078
2021-03-11 10:25:00,2021-03-11,10:25 AM,2082.8,2080.68,2081.655,771,1604955.95,17,2082.89,2080.49,2081.58,2423,5043667.88,19,2081.0,2081.7,2081.0,2081.7,0.009422841273713,0.011147699612023753
2021-03-11 10:26:00,2021-03-11,10:26 AM,2084.03,2081.46,2082.702,865,1801536.935,24,2084.22,2081.0,2082.698,3107,6470942.41,21,2082.5,2082.65,2081.53,2082.65,0.009930545823608927,0.01169077896913046
2021-03-11 10:27:00,2021-03-11,10:27 AM,2082.97,2080.825,2081.789,101,210260.65,6,,,,0,0.0,0,2081.905,2081.27,,,0.009487819697481921,0.010997114101555901
2021-03-11 10:28:00,2021-03-11,10:28 AM,2081.05,2080.34,2080.984,112,233070.26,7,2081.06,2080.1,2080.685,1000,2080684.75,7,2080.34,2081.05,2080.1,2081.06,0.009097464241258083,0.01071294467051166
2021-03-11 10:29:00,2021-03-11,10:29 AM,2079.04,2077.54,2078.744,110,228661.895,7,2079.57,2077.88,2078.679,1004,2086993.74,6,2078.595,2077.54,2079.57,2078.24,0.00801125775437486,0.009738510689871195
2021-03-11 10:30:00,2021-03-11,10:30 AM,2082.265,2078.01,2079.034,155,322250.345,7,2082.445,2078.26,2080.945,1114,2318172.7638,9,2078.01,2082.265,2078.26,2081.61,0.008151882701337416,0.010839242195420309
2021-03-11 10:31:00,2021-03-11,10:31 AM,2082.58,2080.175,2082.384,170,354005.28,9,2082.39,2079.0,2080.76,400,832304.0,4,2082.475,2080.175,2082.33,2079.32,0.009776343295560208,0.010749376648850796
2021-03-11 10:32:00,2021-03-11,10:32 AM,2079.69,2078.805,2079.021,132,274430.775,7,2079.8,2079.0,2079.135,691,1436682.5,5,2078.81,2079.03,2079.8,2079.105,0.00814557882440465,0.009960017118172397
2021-03-11 10:33:00,2021-03-11,10:33 AM,2081.425,2081.425,2081.425,56,116559.8,1,2080.35,2080.35,2080.35,127,264204.45,1,2081.425,2081.425,2080.35,2080.35,0.009311311143363364,0.010550215167264095
2021-03-11 10:34:00,2021-03-11,10:34 AM,2082.195,2080.335,2081.329,122,253922.205,8,2081.82,2080.98,2081.296,319,663933.28,3,2081.085,2082.195,2080.98,2081.82,0.009264759436782647,0.011009743854046678
2021-03-11 10:35:00,2021-03-11,10:35 AM,2081.31,2080.35,2081.248,107,222693.53,3,2081.31,2078.99,2080.074,900,1872067.0,5,2081.31,2080.35,2081.31,2079.97,0.009225481434355106,0.010416145486976643
2021-03-11 10:36:00,2021-03-11,10:36 AM,2080.55,2079.195,2079.977,68,141438.44,10,2080.05,2079.71,2079.88,200,415976.0,2,2080.455,2080.51,2080.05,2079.71,0.00860915623577077,0.010321908103006441
2021-03-11 10:37:00,2021-03-11,10:37 AM,2082.0,2080.505,2081.097,88,183136.565,11,2081.5,2081.285,2081.419,265,551576.0,2,2080.505,2080.99,2081.285,2081.5,0.009152259479212603,0.011069492298522665
2021-03-11 10:38:00,2021-03-11,10:38 AM,2082.835,2081.33,2081.598,100,208159.76,11,2082.4,2081.9,2082.1,300,624630.0,3,2081.525,2081.715,2081.9,2082.4,0.009395201197930582,0.011400294661840832
2021-03-11 10:39:00,2021-03-11,10:39 AM,2082.67,2080.18,2082.25,219,456012.855,19,2081.7,2080.58,2081.168,401,834548.19,4,2081.575,2081.93,2080.58,2081.7,0.009711364871791287,0.010947566611014923
2021-03-11 10:40:00,2021-03-11,10:40 AM,2082.99,2081.93,2082.374,32,66635.98,8,2082.365,2081.5,2081.923,392,816114.0224,2,2081.93,2082.99,2082.365,2081.5,0.009771494159457944,0.011314315192960719
