,date,label,high,low,average,volume,notional,numberOfTrades,marketHigh,marketLow,marketAverage,marketVolume,marketNotional,marketNumberOfTrades,open,close,marketOpen,marketClose,changeOverTime,marketChangeOverTime
2021-02-23 15:53:00,2021-02-23,3:53 PM,2071.975,2070.2,2071.155,641.0,1327610.465,17.0,2073.4699,2069.46,2071.096,6286,13018906.5696,315,2071.28,2071.195,2071.41,2071.4506,0.024407362123406478,0.022978661189958942
2021-02-23 15:54:00,2021-02-23,3:54 PM,2072.26,2069.43,2070.616,1041.0,2155511.73,28.0,2072.63,2069.0,2070.967,11849,24538889.0169,473,2072.13,2069.43,2070.87,2069.45,0.024140769054232642,0.022914944082063696
2021-02-23 15:55:00,2021-02-23,3:55 PM,2070.52,2067.53,2068.407,1006.0,2080817.12,15.0,2070.52,2066.1,2067.801,7404,15310001.7607,370,2070.52,2067.82,2069.91,2067.82,0.02304818261674707,0.02135115831774974
2021-02-23 15:56:00,2021-02-23,3:56 PM,2070.6,2067.62,2069.89,559.0,1157068.745,11.0,2071.7271,2067.26,2069.608,4626,9574006.2845,333,2067.62,2070.02,2067.64,2069.99,0.023781684512080216,0.022243691759352882
2021-02-23 15:57:00,2021-02-23,3:57 PM,2074.59,2070.395,2072.112,947.0,1962289.99,20.0,2075.0,2069.71,2072.398,7142,14801065.6574,398,2070.395,2074.03,2069.99,2074.03,0.024880700838061817,0.02362175944173938
2021-02-23 15:58:00,2021-02-23,3:58 PM,2074.465,2071.72,2073.64,451.0,935211.855,12.0,2074.9,2071.26,2073.142,6989,14489188.0628,308,2074.02,2072.79,2074.02,2073.76,0.02563646003972676,0.0239892441570423
2021-02-23 15:59:00,2021-02-23,3:59 PM,2073.91,2070.725,2072.853,1429.0,2962106.665,34.0,2074.04,2070.0027,2072.411,19831,41097990.9494,752,2073.57,2070.725,2073.49,2070.86,0.025247204482324766,0.023628180545635768
2021-02-24 09:30:00,2021-02-24,09:30 AM,2053.69,2039.9,2047.558,793.0,1623713.695,21.0,2055.43,2040.0,2041.939,23174,47319902.04,47,2040.18,2052.93,2041.83,2055.42,0.0,0.0
2021-02-24 09:31:00,2021-02-24,09:31 AM,2057.79,2050.27,2054.231,492.0,1010681.76,11.0,2060.0,2048.36,2054.679,2250,4623028.5,22,2053.68,2050.27,2053.68,2050.27,0.0032590041405421624,0.00623916777141727
2021-02-24 09:32:00,2021-02-24,09:32 AM,2052.71,2052.28,2052.495,200.0,410499.0,2.0,2059.2,2050.155,2054.659,2100,4314783.84,20,2052.28,2052.71,2050.27,2056.24,0.0024111649096142324,0.006229373159531223
2021-02-24 09:33:00,2021-02-24,09:33 AM,2059.2,2054.22,2056.196,401.0,824534.61,5.0,2059.2,2053.093,2056.747,1726,3549944.88,16,2054.22,2055.34,2053.093,2056.5,0.004218683915180874,0.007251930640435275
2021-02-24 09:34:00,2021-02-24,09:34 AM,2057.18,2052.93,2055.414,643.0,1321631.54,12.0,2057.25,2053.995,2056.006,1600,3289610.5,16,2054.55,2056.015,2056.5,2056.25,0.0038367655519405174,0.006889040270056931
2021-02-24 09:35:00,2021-02-24,09:35 AM,2050.29,2045.02,2045.67,116.0,237297.77,6.0,2056.923,2045.02,2050.796,1940,3978544.5845,14,2050.29,2045.02,2056.923,2045.02,-0.0009220740022992853,0.0043375438737394915
2021-02-24 09:36:00,2021-02-24,09:36 AM,2045.96,2037.615,2042.464,306.0,624993.995,6.0,2045.96,2038.13,2042.069,1650,3369413.5,13,2045.96,2039.58,2045.96,2038.13,-0.002487841614254664,6.366497725930194e-05
2021-02-24 09:37:00,2021-02-24,09:37 AM,2044.095,2038.87,2042.023,311.0,635069.07,4.0,2050.09,2038.13,2041.873,1514,3091396.1,15,2038.87,2044.095,2038.13,2050.09,-0.0027032201285629425,-3.2322219223997835e-05
2021-02-24 09:38:00,2021-02-24,09:38 AM,2048.78,2047.1,2048.502,121.0,247868.71,5.0,2050.59,2046.0,2048.408,1269,2599430.0308,12,2047.11,2048.78,2050.09,2048.48,0.00046103700114964263,0.0031680672145445203
2021-02-24 09:39:00,2021-02-24,09:39 AM,2054.21,2052.08,2053.134,201.0,412680.01,4.0,2055.38,2052.08,2054.085,1900,3902761.45,15,2052.08,2054.18,2053.31,2052.88,0.002723243981367083,0.005948267798401401
2021-02-24 09:40:00,2021-02-24,09:40 AM,2056.06,2044.49,2053.049,166.0,340806.15,7.0,2054.47,2045.0,2046.293,1990,4072122.4,7,2056.06,2044.49,2054.47,2045.0,0.002681731115797445,0.0021322870075941615
2021-02-24 09:41:00,2021-02-24,09:41 AM,2044.11,2043.95,2044.105,116.0,237116.15,4.0,2048.53,2043.12,2045.82,2057,4208251.488,18,2043.95,2044.11,2045.72,2045.62,-0.0016863991154340804,0.0019006444364889734
2021-02-24 09:42:00,2021-02-24,09:42 AM,2047.7,2046.67,2047.368,5.0,10236.84,3.0,2046.26,2045.0,2045.623,1450,2966154.0,10,2046.67,2047.07,2045.3,2045.66,-9.279346421447136e-05,0.0018041675094113824
2021-02-24 09:43:00,2021-02-24,09:43 AM,2048.59,2046.01,2046.035,101.0,206649.59,2.0,2047.08,2044.9,2045.657,700,1431960.0,6,2046.01,2048.59,2044.9,2047.08,-0.0007438128736767949,0.0018208183496176168
2021-02-24 09:44:00,2021-02-24,09:44 AM,2045.2,2042.92,2043.907,310.0,633611.02,8.0,2044.27,2042.038,2043.373,1300,2656385.32,10,2045.2,2043.82,2043.95,2043.82,-0.0017830996728786521,0.0007022736722301542
2021-02-24 09:45:00,2021-02-24,09:45 AM,2047.2,2042.26,2045.821,583.0,1192713.93,8.0,2046.27,2042.0,2044.785,1860,3803301.0,15,2045.03,2045.44,2044.145,2043.45,-0.0008483276175815679,0.0013937732713856798
2021-02-24 09:46:00,2021-02-24,09:46 AM,2048.61,2044.66,2046.998,256.0,524031.54,3.0,2052.89,2044.03,2049.078,2302,4716977.14,20,2044.66,2048.17,2044.48,2052.89,-0.00027349652610570514,0.0034961867127274106
2021-02-24 09:47:00,2021-02-24,09:47 AM,2055.42,2053.92,2054.97,30.0,61649.1,2.0,2056.3,2055.0,2055.34,2370,4871154.9,9,2053.92,2055.42,2055.27,2056.22,0.00361992187767077,0.006562879694251428
2021-02-24 09:48:00,2021-02-24,09:48 AM,2057.48,2056.57,2057.025,2.0,4114.05,2.0,2058.0,2056.05,2056.899,1700,3496728.0,17,2057.48,2056.57,2057.13,2056.05,0.004623556451148196,0.007326369690769317
2021-02-24 09:49:00,2021-02-24,09:49 AM,2058.65,2057.025,2057.567,3.0,6172.7,3.0,2058.59,2056.01,2057.672,1288,2650281.94,12,2058.65,2057.025,2056.31,2056.01,0.004888262017486203,0.007704931440165425
2021-02-24 09:50:00,2021-02-24,09:50 AM,2055.33,2052.285,2053.94,204.0,419003.75,4.0,2058.02,2052.295,2055.66,3500,7194810.0,28,2052.285,2055.33,2054.37,2056.79,0.003116883624297852,0.0067195934844281715
2021-02-24 09:51:00,2021-02-24,09:51 AM,2050.725,2046.375,2048.6,126.0,258123.565,7.0,2055.02,2045.11,2049.51,1000,2049510.59,10,2050.725,2049.57,2055.02,2048.51,0.0005088988932181244,0.003707750329466326
2021-02-24 09:52:00,2021-02-24,09:52 AM,2052.29,2047.77,2048.929,149.0,305290.39,6.0,2052.63,2047.77,2049.824,900,1844842.0,9,2047.77,2052.29,2048.51,2052.63,0.0006695781023053289,0.0038615257360773217
2021-02-24 09:53:00,2021-02-24,09:53 AM,2051.95,2049.05,2051.847,104.0,213392.04,3.0,2052.63,2049.73,2051.439,900,1846295.0,9,2051.95,2049.33,2052.63,2049.73,0.0020946903579777544,0.004652440645876186
2021-02-24 09:54:00,2021-02-24,09:54 AM,2048.575,2046.33,2047.3,20.0,40945.99,4.0,2049.6,2045.63,2048.072,500,1024036.0,5,2048.575,2046.33,2049.6,2046.01,-0.00012600375667015938,0.0030035177348588953
2021-02-24 09:55:00,2021-02-24,09:55 AM,,,,0.0,0.0,0.0,2055.319,2047.67,2051.143,1933,3964859.815,13,,,2047.68,2052.825,,0.004507480389962654
2021-02-24 09:56:00,2021-02-24,09:56 AM,2057.035,2052.775,2054.027,682.0,1400846.62,8.0,2057.035,2052.775,2054.408,2477,5088768.8959,24,2054.1,2052.97,2053.53,2053.19,0.0031593732631749875,0.006106450780361129
2021-02-24 09:57:00,2021-02-24,09:57 AM,2052.795,2051.165,2052.743,216.0,443392.415,3.0,2052.795,2051.75,2052.309,977,2005105.49,8,2052.795,2051.165,2051.75,2052.53,0.0025322847997467936,0.005078506262919763
2021-02-24 09:58:00,2021-02-24,09:58 AM,2052.11,2047.73,2052.067,101.0,207258.73,2.0,2052.11,2048.58,2050.675,1200,2460810.0,9,2052.11,2047.73,2052.11,2048.58,0.0022021354218049083,0.0042782864718290325
2021-02-24 09:59:00,2021-02-24,09:59 AM,2048.175,2047.96,2048.084,40.0,81923.345,2.0,2048.68,2047.976,2048.216,328,671814.9152,3,2048.175,2047.96,2047.976,2048.68,0.0002568913798778056,0.0030740389404383854
2021-02-24 10:00:00,2021-02-24,10 AM,2052.68,2048.22,2051.972,728.0,1493835.67,10.0,2052.71,2047.0,2050.267,2594,5318392.36,19,2049.27,2052.68,2050.34,2052.19,0.0021557386896977836,0.004078476389353328
2021-02-24 10:01:00,2021-02-24,10:01 AM,2051.95,2045.96,2050.858,1037.0,2126740.25,10.0,2051.91,2045.56,2048.834,1889,3870247.24,12,2050.76,2045.96,2050.76,2046.15,0.0016116759574088656,0.0033766924477174657
2021-02-24 10:02:00,2021-02-24,10:02 AM,2047.36,2045.61,2046.071,91.0,186192.48,7.0,2047.805,2046.15,2046.921,400,818768.5,3,2045.61,2046.18,2047.58,2046.15,-0.0007262309541415091,0.0024398378208163765
2021-02-24 10:03:00,2021-02-24,10:03 AM,2048.37,2045.925,2046.011,132.0,270073.435,19.0,2048.79,2047.22,2048.31,600,1228986.0,6,2048.37,2046.0,2047.22,2047.6,-0.0007555341533670966,0.0031200736163028704
2021-02-24 10:04:00,2021-02-24,10:04 AM,2045.27,2045.27,2045.27,4.0,8181.08,1.0,2047.59,2046.21,2047.035,400,818814.0,4,2045.27,2045.27,2047.17,2046.21,-0.0011174286638034239,0.002495667108566908
2021-02-24 10:05:00,2021-02-24,10:05 AM,2046.82,2043.635,2046.216,156.0,319209.72,9.0,2047.03,2042.181,2044.966,500,1022483.01,5,2046.82,2043.69,2047.03,2042.181,-0.0006554148893462838,0.001482414508954389
2021-02-24 10:06:00,2021-02-24,10:06 AM,2048.72,2043.21,2047.052,653.0,1336724.88,13.0,2048.72,2044.15,2046.734,1600,3274774.5,16,2043.21,2044.83,2044.15,2046.61,-0.00024712364680272084,0.002348258199681697
2021-02-24 10:07:00,2021-02-24,10:07 AM,2048.95,2045.885,2047.733,143.0,292825.795,8.0,2049.155,2045.8,2046.713,1067,2183843.1,10,2045.885,2048.85,2045.83,2047.34,8.546766440801899e-05,0.0023379738572013595
2021-02-24 10:08:00,2021-02-24,10:08 AM,2045.58,2044.195,2044.784,863.0,1764648.65,10.0,2046.94,2043.34,2044.908,2016,4122535.5,19,2045.58,2044.37,2046.94,2045.43,-0.0013547845775308378,0.001454010134484832
2021-02-24 10:09:00,2021-02-24,10:09 AM,2043.31,2041.54,2041.622,102.0,208245.43,5.0,2045.27,2041.54,2043.595,946,1933241.42,9,2042.0,2043.31,2043.86,2045.27,-0.002899063176720719,0.000810993864165359
2021-02-24 10:10:00,2021-02-24,10:10 AM,2045.23,2042.0,2042.329,137.0,279799.01,5.0,2046.98,2041.2,2044.577,923,1887145.0,9,2042.0,2045.23,2041.2,2045.14,-0.002553773812512291,0.001291909307770663
2021-02-24 10:11:00,2021-02-24,10:11 AM,,,,0.0,0.0,0.0,2046.63,2045.54,2046.445,600,1227867.0,6,,,2046.62,2045.54,,0.0022067260579282035
2021-02-24 10:12:00,2021-02-24,10:12 AM,2042.85,2042.43,2042.472,30.0,61274.16,2.0,2044.79,2041.2,2042.86,600,1225716.0,6,2042.43,2042.85,2041.32,2042.71,-0.0024839345210245635,0.0004510418773527621
2021-02-24 10:13:00,2021-02-24,10:13 AM,2043.655,2043.655,2043.655,1.0,2043.655,1.0,2044.88,2044.88,2044.88,100,204488.0,1,2043.655,2043.655,2044.88,2044.88,-0.0019061731096262084,0.001440297677844456
2021-02-24 10:14:00,2021-02-24,10:14 AM,,,,0.0,0.0,0.0,2047.62,2045.66,2047.13,400,818852.0,4,,,2045.66,2047.62,,0.002542191515025684
2021-02-24 10:15:00,2021-02-24,10:15 AM,2048.05,2048.05,2048.05,1.0,2048.05,1.0,2050.98,2046.53,2048.836,1551,3177744.87,14,2048.05,2048.05,2047.62,2050.97,0.0002402862336501282,0.003377671908906048
2021-02-24 10:16:00,2021-02-24,10:16 AM,,,,0.0,0.0,0.0,2052.99,2051.89,2052.599,1000,2052599.5,10,,,2052.485,2051.89,,0.0052205281352675475
2021-02-24 10:17:00,2021-02-24,10:17 AM,2051.78,2051.32,2051.733,34.0,69758.94,3.0,2051.82,2050.92,2051.145,400,820458.0,4,2051.32,2051.78,2050.92,2051.82,0.0020390142794490715,0.004508459851151236
2021-02-24 10:18:00,2021-02-24,10:18 AM,2051.89,2051.89,2051.89,1.0,2051.89,1.0,2052.25,2052.25,2052.25,100,205225.0,1,2051.89,2051.89,2052.25,2052.25,0.002115690984089281,0.005049612157855803
2021-02-24 10:19:00,2021-02-24,10:19 AM,2053.27,2053.14,2053.231,143.0,293612.02,2.0,2053.43,2052.25,2052.622,1070,2196306.1,10,2053.14,2053.27,2052.25,2052.55,0.0027706174867819272,0.005231791938936356
2021-02-24 10:20:00,2021-02-24,10:20 AM,2051.93,2051.89,2051.9,4.0,8207.6,2.0,2053.19,2051.56,2051.949,900,1846754.5,9,2051.93,2051.89,2053.19,2052.16,0.00212057485062699,0.004902203248970704
2021-02-24 10:21:00,2021-02-24,10:21 AM,2050.57,2049.1,2050.08,3.0,6150.24,2.0,2051.5,2049.99,2050.95,400,820380.0,4,2050.57,2049.1,2051.5,2049.99,0.0012317111407832817,0.004412962385262116
2021-02-24 10:22:00,2021-02-24,10:22 AM,2052.7,2052.7,2052.7,2.0,4105.4,1.0,2052.535,2049.17,2050.697,750,1538023.0,7,2052.7,2052.7,2049.17,2052.13,0.002511284173635045,0.004289060544903661
2021-02-24 10:23:00,2021-02-24,10:23 AM,2057.1,2052.4,2055.53,3.0,6166.59,3.0,2056.55,2053.42,2054.822,600,1232893.0,6,2052.4,2057.1,2053.42,2055.79,0.0038934184037766975,0.00630919924640258
2021-02-24 10:24:00,2021-02-24,10:24 AM,2058.77,2056.6,2058.305,142.0,292279.24,5.0,2057.177,2056.42,2056.739,300,617021.68,3,2056.6,2058.77,2056.62,2057.177,0.0052486913679611735,0.0072480127956809455
2021-02-24 10:25:00,2021-02-24,10:25 AM,2060.09,2058.92,2059.895,6.0,12359.37,2.0,2061.64,2058.88,2060.289,1800,3708519.8,17,2058.92,2060.09,2058.88,2061.64,0.006025226147440018,0.008986556405455861
2021-02-24 10:26:00,2021-02-24,10:26 AM,2061.87,2061.87,2061.87,2.0,4123.74,2.0,2061.83,2060.0,2061.329,700,1442930.0,7,2061.87,2061.87,2060.0,2061.83,0.006989789788616438,0.009495876223530722
2021-02-24 10:27:00,2021-02-24,10:27 AM,2063.825,2061.02,2061.466,52.0,107196.23,3.0,2064.88,2061.81,2064.027,500,1032013.5,5,2061.02,2063.825,2061.81,2064.795,0.006792481580497305,0.010817169366959525
2021-02-24 10:28:00,2021-02-24,10:28 AM,2063.04,2062.12,2062.668,5.0,10313.34,5.0,2063.42,2063.035,2063.131,400,825252.5,4,2063.02,2062.12,2063.42,2063.035,0.007379522338317218,0.010378370754464154
2021-02-24 10:29:00,2021-02-24,10:29 AM,2062.02,2061.615,2061.747,126.0,259780.115,3.0,2063.0,2061.68,2062.022,900,1855819.5,9,2062.02,2061.615,2062.18,2061.8,0.006929718230203907,0.00983525952538242
2021-02-24 10:30:00,2021-02-24,10:30 AM,2059.16,2056.42,2058.677,108.0,222337.1,6.0,2060.62,2058.08,2059.024,700,1441317.0,7,2058.7,2056.42,2060.62,2058.08,0.0054303712031601266,0.008367047203662699
2021-02-24 10:31:00,2021-02-24,10:31 AM,2057.64,2057.55,2057.63,9.0,18518.67,2.0,2058.06,2055.26,2055.975,1850,3803554.5,7,2057.55,2057.64,2055.26,2055.73,0.004919030376673147,0.00687385862163357
2021-02-24 10:32:00,2021-02-24,10:32 AM,,,,0.0,0.0,0.0,2059.67,2059.67,2059.67,100,205967.0,1,,,2059.67,2059.67,,0.008683413167582378
2021-02-24 10:33:00,2021-02-24,10:33 AM,2062.09,2062.09,2062.09,100.0,206209.0,1.0,2063.34,2062.09,2063.239,1349,2783309.17,11,2062.09,2062.09,2063.33,2062.09,0.007097234852443815,0.010431261658648938
2021-02-24 10:34:00,2021-02-24,10:34 AM,2063.62,2062.435,2062.909,5.0,10314.545,2.0,2063.04,2062.09,2062.599,600,1237559.5,6,2063.62,2062.435,2062.09,2062.465,0.007497223521873428,0.010117834078295229
2021-02-24 10:35:00,2021-02-24,10:35 AM,,,,0.0,0.0,0.0,2061.19,2061.19,2061.19,200,412238.0,2,,,2061.19,2061.19,,0.009427803670922576
2021-02-24 10:36:00,2021-02-24,10:36 AM,2061.17,2061.17,2061.17,3.0,6183.51,1.0,2060.61,2060.0,2060.363,700,1442254.0,7,2061.17,2061.17,2060.06,2060.0,0.006647919130984363,0.009022796469434078
2021-02-24 10:37:00,2021-02-24,10:37 AM,2059.98,2057.05,2057.583,111.0,228391.7,5.0,2059.92,2057.57,2058.812,1748,3598802.86,17,2057.05,2057.57,2058.17,2057.57,0.004896076203946404,0.008263224317670518
2021-02-24 10:38:00,2021-02-24,10:38 AM,2058.745,2055.14,2058.592,324.0,666983.69,7.0,2058.745,2056.39,2057.413,900,1851671.5,9,2055.14,2058.745,2057.23,2056.39,0.005388858337590488,0.007578091216241
2021-02-24 10:39:00,2021-02-24,10:39 AM,2056.95,2055.18,2055.264,23.0,47271.07,4.0,2057.2,2056.87,2057.003,609,1252714.8,6,2055.26,2056.95,2056.87,2056.95,0.0037635075538764375,0.007377301672576937
2021-02-24 10:40:00,2021-02-24,10:40 AM,2062.81,2061.62,2061.632,101.0,208224.81,2.0,2061.67,2061.36,2061.543,600,1236926.0,6,2062.81,2061.62,2061.67,2061.61,0.006873553765021586,0.009600678570711486
2021-02-24 10:41:00,2021-02-24,10:41 AM,2061.085,2058.78,2058.945,14.0,28825.225,2.0,2059.0,2059.0,2059.0,100,205900.0,1,2058.78,2061.085,2059.0,2059.0,0.005561258826367883,0.008355293669399489
2021-02-24 10:42:00,2021-02-24,10:42 AM,2063.75,2060.27,2063.409,67.0,138248.41,6.0,2065.22,2061.73,2063.618,1262,2604286.21,9,2062.01,2060.27,2061.73,2062.21,0.007741416848753546,0.01061686955388964
2021-02-24 10:43:00,2021-02-24,10:43 AM,2062.54,2062.54,2062.54,1.0,2062.54,1.0,2061.65,2061.65,2061.65,100,206165.0,1,2062.54,2062.54,2061.65,2061.65,0.007317008846635832,0.009653079744301869
2021-02-24 10:44:00,2021-02-24,10:44 AM,,,,0.0,0.0,0.0,2061.89,2061.89,2061.89,100,206189.0,1,,,2061.89,2061.89,,0.009770615086934425
2021-02-24 10:45:00,2021-02-24,10:45 AM,2062.85,2060.94,2061.555,8.0,16492.44,4.0,2063.08,2061.37,2062.527,600,1237516.0,6,2062.54,2060.94,2063.08,2061.37,0.006835947992681938,0.010082573475505372
2021-02-24 10:46:00,2021-02-24,10:46 AM,2063.07,2062.46,2062.918,4.0,8251.67,2.0,2063.06,2061.57,2062.164,500,1031081.97,5,2062.46,2063.07,2061.57,2061.76,0.007501619001757278,0.009904801269773552
2021-02-24 10:47:00,2021-02-24,10:47 AM,2062.95,2062.94,2062.945,2.0,4125.89,2.0,2063.95,2062.44,2063.238,400,825295.0,4,2062.94,2062.95,2062.44,2063.95,0.007514805441408825,0.010430771928054536
2021-02-24 10:48:00,2021-02-24,10:48 AM,2065.53,2064.2,2064.5,75.0,154837.53,5.0,2065.22,2063.525,2064.51,1471,3036894.08,12,2064.27,2064.2,2063.525,2064.15,0.008274246688005912,0.011053709244007847
2021-02-24 10:49:00,2021-02-24,10:49 AM,2064.56,2062.965,2064.081,10.0,20640.815,2.0,2064.0,2063.52,2063.806,400,825522.5,4,2064.56,2062.965,2063.94,2064.0,0.008069612680080437,0.01070893890561861
2021-02-24 10:50:00,2021-02-24,10:50 AM,2064.26,2064.26,2064.26,38.0,78441.88,1.0,2064.49,2063.53,2064.153,300,619246.0,3,2064.26,2064.26,2064.49,2063.53,0.008157033891103562,0.010878875421841551
2021-02-24 10:51:00,2021-02-24,10:51 AM,2064.0,2062.495,2062.958,535.0,1103682.46,9.0,2065.97,2061.45,2062.645,3056,6303444.5,24,2062.76,2064.0,2061.95,2065.97,0.007521154467907669,0.010140361685633068
2021-02-24 10:52:00,2021-02-24,10:52 AM,2062.94,2061.3,2061.343,103.0,212318.3,4.0,2063.56,2061.3,2062.457,300,618737.0,3,2062.94,2061.3,2063.56,2061.3,0.0067324100220847736,0.0100482923339041
2021-02-24 10:53:00,2021-02-24,10:53 AM,2063.51,2062.545,2063.317,5.0,10316.585,2.0,2064.61,2062.53,2063.209,700,1444246.0,7,2062.545,2063.51,2062.53,2062.96,0.007696485276607557,0.010416569740819757
2021-02-24 10:54:00,2021-02-24,10:54 AM,,,,0.0,0.0,0.0,2064.77,2064.77,2064.77,317,654532.09,3,,,2064.77,2064.77,,0.01118103919852645
2021-02-24 10:55:00,2021-02-24,10:55 AM,,,,0.0,0.0,0.0,2068.73,2065.35,2066.643,1077,2225774.91,9,,,2065.35,2067.24,,0.01209830460165556
2021-02-24 10:56:00,2021-02-24,10:56 AM,2068.5,2067.77,2068.068,262.0,541833.9,6.0,2070.0,2067.77,2068.438,1200,2482125.0,11,2068.16,2068.5,2068.09,2070.0,0.010016810268622533,0.012977371018429064
2021-02-24 10:57:00,2021-02-24,10:57 AM,2068.68,2066.5,2066.731,20.0,41334.61,6.0,2070.35,2065.15,2068.463,400,827385.0,4,2068.68,2066.5,2070.0,2065.15,0.009363837312545104,0.012989614283286677
2021-02-24 10:58:00,2021-02-24,10:58 AM,2067.5,2066.35,2066.848,176.0,363765.28,8.0,2068.935,2068.76,2068.858,371,767546.4068,3,2066.37,2067.5,2068.76,2068.935,0.009420978551034923,0.01318305786803626
2021-02-24 10:59:00,2021-02-24,10:59 AM,2068.9,2067.52,2067.547,51.0,105444.9,2.0,2068.89,2067.52,2068.575,899,1859649.11,7,2068.9,2067.52,2068.89,2067.52,0.009762360822013361,0.013044464109848403
2021-02-24 11:00:00,2021-02-24,11 AM,2067.0,2067.0,2067.0,197.0,407199.0,3.0,2067.69,2066.28,2067.247,700,1447073.0,7,2067.0,2067.0,2066.28,2067.58,0.0094952133224065,0.01239410188061434
2021-02-24 11:01:00,2021-02-24,11:01 AM,2064.705,2064.05,2064.212,41.0,84632.705,3.0,2066.07,2062.86,2065.363,2004,4138987.5976,10,2064.05,2064.705,2066.07,2065.21,0.008133591331722957,0.011471449440947917
2021-02-24 11:02:00,2021-02-24,11:02 AM,2063.72,2063.58,2063.617,13.0,26827.02,4.0,2063.92,2063.155,2063.459,609,1256646.895,4,2063.64,2063.58,2063.155,2063.48,0.007843001272735716,0.010539002389395449
2021-02-24 11:03:00,2021-02-24,11:03 AM,2062.79,2061.02,2062.149,114.0,235085.05,7.0,2062.88,2062.2,2062.575,400,825030.0,4,2062.37,2061.71,2062.49,2062.2,0.007126049665015542,0.010106080544031795
2021-02-24 11:04:00,2021-02-24,11:04 AM,2064.62,2064.62,2064.62,22.0,45421.64,1.0,2065.6,2064.6,2065.1,200,413020.0,2,2064.62,2064.62,2065.6,2064.6,0.008332853086457086,0.01134265029464633
2021-02-24 11:05:00,2021-02-24,11:05 AM,2067.15,2064.68,2066.927,79.0,163287.27,5.0,2067.14,2064.26,2066.218,600,1239731.0,6,2067.15,2064.68,2066.11,2064.26,0.009459561096682069,0.011890169099076793
2021-02-24 11:06:00,2021-02-24,11:06 AM,2064.73,2063.655,2064.706,88.0,181694.09,2.0,2066.09,2065.37,2065.923,821,1696123.26,8,2064.73,2063.655,2065.83,2065.37,0.008374854338680583,0.011745698573757441
2021-02-24 11:07:00,2021-02-24,11:07 AM,2066.92,2065.71,2066.585,89.0,183926.03,5.0,2066.9,2066.9,2066.9,100,206689.99,1,2066.33,2066.92,2066.9,2066.9,0.00929253286109602,0.012224165364391401
2021-02-24 11:08:00,2021-02-24,11:08 AM,2064.31,2063.46,2064.296,203.0,419052.0,5.0,2066.48,2064.31,2065.064,400,826025.5,4,2064.29,2063.46,2066.48,2064.31,0.008174615810638736,0.0113250199932514
2021-02-24 11:09:00,2021-02-24,11:09 AM,2065.215,2064.52,2064.867,2.0,4129.735,2.0,2066.41,2065.15,2066.045,730,1508212.67,4,2064.52,2065.215,2066.41,2065.15,0.00845348458993601,0.011805445706262525
2021-02-24 11:10:00,2021-02-24,11:10 AM,2067.62,2065.92,2066.957,423.0,874322.86,5.0,2068.235,2065.11,2067.563,3523,7284024.1912,18,2065.92,2067.62,2065.11,2067.47,0.00947421269629475,0.01254885674841414
2021-02-24 11:11:00,2021-02-24,11:11 AM,2068.78,2068.27,2068.431,166.0,343359.57,5.0,2068.57,2067.47,2068.072,402,831365.0,4,2068.78,2068.27,2067.47,2068.0,0.010194094623937416,0.012798129620914258
2021-02-24 11:12:00,2021-02-24,11:12 AM,2068.83,2067.47,2067.656,142.0,293607.11,6.0,2070.71,2067.49,2069.85,927,1918750.75,9,2067.68,2068.83,2067.49,2070.65,0.009815594967273189,0.013668870617584478
2021-02-24 11:13:00,2021-02-24,11:13 AM,2071.32,2070.99,2071.288,64.0,132562.44,3.0,2071.35,2070.55,2071.025,400,828410.0,4,2070.99,2071.32,2070.55,2071.35,0.011589415293730395,0.014244304065890319
2021-02-24 11:14:00,2021-02-24,11:14 AM,2071.35,2071.35,2071.35,100.0,207135.0,1.0,2071.35,2070.55,2070.82,300,621246.0,3,2071.35,2071.35,2071.35,2070.55,0.01161969526626348,0.014143909294058288
2021-02-24 11:15:00,2021-02-24,11:15 AM,2070.24,2068.06,2070.151,44.0,91086.67,4.0,2070.0,2067.43,2069.063,923,1909745.0,7,2070.15,2068.06,2069.74,2067.43,0.011034119668404924,0.013283452639868293
2021-02-24 11:16:00,2021-02-24,11:16 AM,2067.77,2066.43,2067.254,14.0,28941.56,4.0,2067.71,2065.675,2067.371,700,1447159.46,4,2067.77,2067.35,2067.46,2067.71,0.009619263532461553,0.012454828474308005
2021-02-24 11:17:00,2021-02-24,11:17 AM,2068.26,2067.2,2067.411,224.0,463099.99,9.0,2069.05,2067.24,2067.829,1050,2171220.69,8,2068.26,2067.7,2067.636,2067.24,0.009695940237101984,0.012679125086498714
2021-02-24 11:18:00,2021-02-24,11:18 AM,2068.25,2067.2,2067.383,19.0,39280.28,3.0,2067.93,2066.088,2067.07,326,673864.93,3,2067.2,2068.25,2066.088,2067.93,0.009682265410796578,0.012307419565422906
2021-02-24 11:19:00,2021-02-24,11:19 AM,2068.67,2068.67,2068.67,100.0,206867.0,1.0,2068.85,2067.93,2068.505,723,1495529.39,7,2068.67,2068.67,2067.93,2068.67,0.010310819034186128,0.013010182968247352
2021-02-24 11:20:00,2021-02-24,11:20 AM,2069.81,2069.43,2069.749,119.0,246300.17,2.0,2069.81,2069.81,2069.81,100,206981.0,1,2069.81,2069.43,2069.81,2069.81,0.010837788233593286,0.013649281393812385
